Price,Locality,Type_of_Property,Subtype_of_Property,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Number_of_Facades,Swimming_Pool,State_of_the_Building
285000,Gent,Apartment,APARTMENT,1,62.0,0,0,0,1.0,11.0,2.0,0,GOOD
330000,Ganshoren,Apartment,APARTMENT,3,139.0,0,0,0,1.0,16.0,4.0,0,AS_NEW
515000,De Haan,Apartment,APARTMENT,2,103.0,1,0,0,1.0,11.0,2.0,0,GOOD
695000,Antwerpen 2000,Apartment,APARTMENT,2,180.0,1,0,0,1.0,35.0,2.0,0,GOOD
215000,Molenbeek-Saint-Jean,Apartment,APARTMENT,2,80.0,0,0,0,1.0,11.0,2.0,0,GOOD
395000,Bruxelles,Apartment,APARTMENT,2,98.0,1,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
349000,Kortrijk,Apartment,APARTMENT,2,110.0,0,0,0,1.0,8.0,2.0,0,GOOD
289000,Merelbeke,Apartment,APARTMENT,3,147.0,0,0,0,1.0,75.0,2.0,0,GOOD
395000,Auderghem,Apartment,APARTMENT,2,80.0,1,0,0,1.0,5.0,2.0,0,AS_NEW
395500,Zelzate,Apartment,APARTMENT,2,111.0,0,0,0,1.0,13.0,2.0,0,GOOD
350000,Uccle,Apartment,APARTMENT,2,100.0,1,0,0,1.0,10.0,2.0,0,GOOD
269000,Mol,Apartment,PENTHOUSE,2,81.0,0,0,0,1.0,15.0,2.0,0,GOOD
281900,Turnhout,Apartment,APARTMENT,2,90.0,0,0,0,1.0,20.0,2.0,0,GOOD
310000,Leuven,Apartment,APARTMENT,2,90.0,0,0,0,1.0,11.0,2.0,0,GOOD
770000,Rhode-Saint-Genèse,Apartment,TRIPLEX,3,220.0,0,0,0,1.0,20.0,4.0,0,AS_NEW
299000,Bruxelles,Apartment,DUPLEX,1,66.0,1,0,0,1.0,14.0,2.0,0,AS_NEW
695000,Liege,Apartment,APARTMENT,3,192.0,1,0,0,1.0,100.0,2.0,0,AS_NEW
545000,Gentbrugge,Apartment,APARTMENT,3,92.0,0,0,0,1.0,11.0,2.0,0,GOOD
185000,Ottignies-Louvain-La-Neuve Louvain-La-Neuve,Apartment,FLAT_STUDIO,0,31.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
119000,Blégny,Apartment,TRIPLEX,3,136.0,0,0,0,1.0,22.0,2.0,0,GOOD
209000,Saint-Nicolas,Apartment,APARTMENT,2,90.0,0,0,0,1.0,17.0,2.0,0,AS_NEW
255000,Antwerpen-Zuid,Apartment,APARTMENT,2,88.0,0,0,0,1.0,12.0,3.0,0,GOOD
997000,Auderghem,Apartment,APARTMENT,3,144.0,1,0,0,1.0,43.0,2.0,0,AS_NEW
395000,Jette,Apartment,LOFT,4,179.0,1,0,0,1.0,11.0,2.0,0,GOOD
250000,Knesselare,Apartment,APARTMENT,2,113.0,1,0,0,1.0,8.0,2.0,0,GOOD
266500,Sint-Niklaas,Apartment,APARTMENT,1,79.0,0,0,0,1.0,11.0,2.0,0,GOOD
169500,Berchem,Apartment,GROUND_FLOOR,2,70.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
2295000,Knokke-Heist,Apartment,APARTMENT,3,116.0,1,0,0,1.0,11.0,2.0,0,GOOD
325000,Gent,Apartment,APARTMENT,1,81.0,1,0,0,1.0,13.0,2.0,0,GOOD
365000,Liège,Apartment,LOFT,2,114.0,0,0,0,1.0,15.0,2.0,0,JUST_RENOVATED
219000,Hemiksem,Apartment,APARTMENT,2,78.0,0,0,0,1.0,4.0,3.0,0,GOOD
795000,Sint-Lambrechts-Woluwe,Apartment,TRIPLEX,4,220.0,0,0,0,1.0,11.0,3.0,0,AS_NEW
285000,Pulle,Apartment,APARTMENT,2,106.0,0,0,0,1.0,36.0,2.0,0,AS_NEW
135000,Antwerpen,Apartment,FLAT_STUDIO,0,18.0,0,0,0,1.0,11.0,2.0,0,GOOD
195000,Liège,Apartment,APARTMENT,2,80.0,0,0,0,1.0,1.0,2.0,0,GOOD
299000,Knokke-Heist,Apartment,APARTMENT,0,42.0,0,0,0,1.0,11.0,2.0,0,GOOD
175000,Anderlecht,Apartment,APARTMENT,2,75.0,0,0,0,1.0,14.0,2.0,0,TO_BE_DONE_UP
82000,Westende,Apartment,FLAT_STUDIO,0,27.0,0,1,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
155000,Middelkerke,Apartment,FLAT_STUDIO,1,65.0,0,1,0,1.0,11.0,2.0,0,GOOD
830000,Woluwe-Saint-Lambert,Apartment,APARTMENT,3,220.0,1,0,0,1.0,11.0,2.0,0,GOOD
249000,Jambes,Apartment,APARTMENT,2,89.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
175000,Geraardsbergen,Apartment,APARTMENT,4,179.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
295000,Welkenraedt,Apartment,DUPLEX,4,150.0,0,0,0,1.0,10.0,2.0,0,AS_NEW
245000,Denderleeuw,Apartment,APARTMENT,2,91.0,0,0,0,1.0,2.0,4.0,0,GOOD
240000,Bastogne,Apartment,APARTMENT,2,110.0,0,0,0,1.0,11.0,3.0,0,GOOD
349000,Bruxelles,Apartment,DUPLEX,2,95.0,0,0,0,1.0,11.0,2.0,0,GOOD
149000,Molenbeek-Saint-Jean,Apartment,FLAT_STUDIO,0,40.0,0,0,0,1.0,20.0,2.0,0,GOOD
245000,Woluwe-Saint-Lambert,Apartment,APARTMENT,1,68.0,1,0,0,1.0,12.0,2.0,1,AS_NEW
420000,Antwerpen,Apartment,GROUND_FLOOR,3,196.0,0,0,0,1.0,24.0,2.0,0,GOOD
249000,Blankenberge,Apartment,APARTMENT,2,92.0,0,0,0,1.0,11.0,2.0,0,GOOD
1645000,Knokke-Heist,Apartment,APARTMENT,3,110.0,0,0,0,1.0,3.0,2.0,0,AS_NEW
229000,Braine-L'Alleud,Apartment,APARTMENT,1,60.0,0,0,0,1.0,11.0,2.0,0,GOOD
199000,Geraardsbergen,Apartment,APARTMENT,3,75.0,0,0,0,1.0,11.0,2.0,0,GOOD
274950,Jambes,Apartment,GROUND_FLOOR,3,101.0,0,0,0,1.0,25.0,2.0,0,AS_NEW
275000,Laeken,Apartment,APARTMENT,2,90.0,1,0,0,1.0,13.0,2.0,0,GOOD
199900,Gerpinnes,Apartment,DUPLEX,1,92.0,1,0,0,1.0,4.0,3.0,0,AS_NEW
99000,Bredene,Apartment,APARTMENT,0,35.0,0,0,0,1.0,11.0,2.0,0,GOOD
149000,De Haan,Apartment,APARTMENT,2,50.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
349000,Oostmalle,Apartment,APARTMENT,1,169.0,0,1,0,1.0,35.0,4.0,0,JUST_RENOVATED
359000,Ekeren,Apartment,APARTMENT,1,109.0,0,0,0,1.0,30.0,2.0,0,GOOD
4200000,Knokke-Heist,Apartment,APARTMENT,4,246.0,1,0,0,1.0,11.0,2.0,0,GOOD
499000,Ronse,Apartment,APARTMENT,6,92.0,0,0,0,1.0,11.0,3.0,0,GOOD
650000,Uccle,Apartment,APARTMENT,3,185.0,1,0,0,1.0,14.0,2.0,0,GOOD
70000,Dour,Apartment,APARTMENT,1,105.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
2375000,Knokke-Heist,Apartment,APARTMENT,2,112.0,1,0,0,1.0,10.0,3.0,1,JUST_RENOVATED
422440,Bierbeek,Apartment,APARTMENT,2,102.0,0,0,0,1.0,12.0,4.0,1,AS_NEW
1495000,Heist-Aan-Zee,Apartment,APARTMENT,3,324.0,0,0,0,1.0,40.0,2.0,0,GOOD
245000,Deurne,Apartment,APARTMENT,2,94.0,0,0,0,1.0,15.0,2.0,0,GOOD
325000,Berchem-Sainte-Agathe,Apartment,DUPLEX,2,131.0,0,0,0,1.0,7.0,2.0,0,GOOD
650000,Woluwe-Saint-Pierre,Apartment,PENTHOUSE,2,144.0,1,0,0,1.0,19.0,3.0,0,AS_NEW
249000,Bruxelles,Apartment,APARTMENT,2,70.0,0,0,0,1.0,20.0,2.0,0,GOOD
275000,Haaltert,Apartment,APARTMENT,2,108.0,0,0,0,1.0,11.0,2.0,0,GOOD
425000,Ixelles,Apartment,DUPLEX,2,71.0,1,0,0,1.0,8.0,2.0,0,GOOD
515000,Ixelles,Apartment,PENTHOUSE,2,103.0,1,0,0,1.0,32.0,2.0,0,AS_NEW
645000,Uccle,Apartment,APARTMENT,4,170.0,1,0,0,1.0,8.0,2.0,1,AS_NEW
679000,Antwerpen,Apartment,APARTMENT,2,145.0,0,0,0,1.0,20.0,2.0,0,AS_NEW
343692,Eeklo,Apartment,APARTMENT,2,95.0,0,0,0,1.0,15.0,2.0,0,GOOD
375000,Woluwe-Saint-Lambert,Apartment,APARTMENT,3,134.0,0,0,0,1.0,30.0,2.0,0,GOOD
247500,Libramont-Chevigny,Apartment,APARTMENT,2,92.0,0,0,0,1.0,14.0,2.0,0,GOOD
115000,Liège,Apartment,FLAT_STUDIO,1,92.0,0,0,0,1.0,20.0,3.0,0,GOOD
405000,Knokke-Heist,Apartment,APARTMENT,1,42.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
345000,Antwerpen,Apartment,APARTMENT,1,100.0,0,0,0,1.0,16.0,2.0,0,GOOD
279000,Visé,Apartment,APARTMENT,2,109.0,0,0,0,1.0,8.0,3.0,0,AS_NEW
245000,Liège,Apartment,APARTMENT,2,91.0,1,0,0,1.0,11.0,3.0,0,GOOD
279000,Koersel,Apartment,APARTMENT,1,72.0,0,0,0,1.0,14.0,3.0,0,GOOD
590000,Uccle,Apartment,APARTMENT,3,165.0,1,0,0,1.0,14.0,2.0,0,GOOD
385000,Antwerpen,Apartment,APARTMENT,2,114.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
395000,Schaerbeek,Apartment,APARTMENT,3,111.0,0,0,0,1.0,16.0,2.0,0,GOOD
580000,Knokke,Apartment,APARTMENT,2,67.0,0,0,0,1.0,11.0,2.0,0,GOOD
365000,Woluwe-Saint-Lambert,Apartment,GROUND_FLOOR,2,124.0,0,0,0,1.0,13.0,3.0,0,AS_NEW
220000,Oostende,Apartment,FLAT_STUDIO,0,45.0,0,1,0,1.0,10.0,2.0,0,GOOD
455000,Leuven,Apartment,DUPLEX,1,89.0,0,0,0,1.0,11.0,3.0,0,GOOD
299000,Berchem,Apartment,APARTMENT,3,147.0,0,0,0,1.0,15.0,2.0,0,GOOD
249000,Sint-Pieters-Leeuw,Apartment,APARTMENT,1,92.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
1850000,Knokke-Heist,Apartment,APARTMENT,3,202.0,0,0,0,1.0,11.0,3.0,0,GOOD
350000,Oostende,Apartment,APARTMENT,1,54.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
390000,Astene,Apartment,APARTMENT,2,108.0,0,0,0,1.0,19.0,2.0,0,GOOD
355000,Etterbeek,Apartment,APARTMENT,2,70.0,0,1,0,1.0,4.0,2.0,0,GOOD
870000,Antwerpen (2018),Apartment,APARTMENT,4,92.0,0,1,0,1.0,10.0,2.0,0,GOOD
275000,Antwerpen,Apartment,APARTMENT,2,140.0,0,0,0,1.0,8.0,2.0,0,GOOD
422500,Marke,Apartment,APARTMENT,2,108.0,0,0,0,1.0,11.0,2.0,0,GOOD
565000,Leuven,Apartment,GROUND_FLOOR,2,96.0,0,0,0,1.0,25.0,2.0,0,GOOD
290000,Sint-Pauwels,Apartment,DUPLEX,3,162.0,0,0,0,1.0,11.0,2.0,0,GOOD
375000,Brussel,Apartment,APARTMENT,2,96.0,1,0,0,1.0,12.0,4.0,0,GOOD
690000,Woluwe-Saint-Pierre,Apartment,APARTMENT,2,116.0,0,0,0,1.0,15.0,2.0,0,GOOD
230000,Mechelen,Apartment,APARTMENT,2,101.0,0,0,0,1.0,11.0,2.0,0,GOOD
150000,Antwerpen,Apartment,APARTMENT,1,72.0,0,0,0,1.0,11.0,2.0,0,GOOD
125000,Sint-Denijs-Westrem,Apartment,APARTMENT,1,70.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
365000,Gent,Apartment,APARTMENT,3,101.0,1,0,0,1.0,13.0,2.0,0,GOOD
235000,Antwerpen,Apartment,APARTMENT,2,76.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
298000,Putte,Apartment,APARTMENT,1,69.0,1,0,0,1.0,11.0,2.0,0,GOOD
498000,Auderghem,Apartment,APARTMENT,2,112.0,1,0,0,1.0,9.0,2.0,0,AS_NEW
295000,Andenne,Apartment,APARTMENT,2,90.0,0,0,0,1.0,11.0,4.0,0,GOOD
1450000,Heist-Aan-Zee,Apartment,APARTMENT,3,136.0,0,0,0,1.0,20.0,2.0,0,GOOD
240000,Ninove,Apartment,APARTMENT,2,95.0,0,0,0,1.0,6.0,3.0,0,GOOD
339000,Willebroek,Apartment,APARTMENT,3,112.0,0,0,0,1.0,11.0,2.0,0,GOOD
450000,Brussels,Apartment,APARTMENT,3,125.0,0,0,0,1.0,9.0,3.0,0,GOOD
460131,Vilvoorde,Apartment,APARTMENT,3,143.0,0,0,0,1.0,16.0,4.0,0,AS_NEW
249000,Eernegem,Apartment,APARTMENT,2,114.0,0,0,0,1.0,21.0,2.0,0,AS_NEW
330000,Wemmel,Apartment,GROUND_FLOOR,1,92.0,0,0,0,1.0,15.0,2.0,0,AS_NEW
293311,Deerlijk,Apartment,APARTMENT,2,93.0,0,0,0,1.0,18.0,2.0,0,GOOD
179000,Bois-De-Villers,Apartment,APARTMENT,2,140.0,0,0,1,1.0,11.0,4.0,0,JUST_RENOVATED
385000,Arlon,Apartment,APARTMENT,2,104.0,0,0,0,1.0,11.0,2.0,0,GOOD
1235000,Knokke-Heist,Apartment,APARTMENT,3,116.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
138000,Wemmel,Apartment,APARTMENT,1,50.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
325000,Sint-Andries,Apartment,APARTMENT,2,74.0,0,0,0,1.0,11.0,2.0,0,GOOD
349000,Wilrijk,Apartment,APARTMENT,3,100.0,0,0,0,1.0,13.0,3.0,0,GOOD
350000,Etterbeek,Apartment,APARTMENT,2,78.0,1,0,0,1.0,11.0,2.0,0,GOOD
350000,Saint-Josse-Ten-Noode,Apartment,DUPLEX,3,150.0,1,0,0,1.0,11.0,3.0,0,GOOD
280000,Borgerhout,Apartment,GROUND_FLOOR,2,84.0,0,0,0,1.0,155.0,2.0,0,TO_RENOVATE
249000,Lier,Apartment,PENTHOUSE,1,64.0,0,0,0,1.0,10.0,2.0,0,GOOD
249000,Vilvoorde,Apartment,APARTMENT,2,105.0,1,0,0,1.0,11.0,3.0,0,GOOD
475000,Ixelles,Apartment,APARTMENT,2,92.0,1,0,0,1.0,10.0,2.0,0,GOOD
850000,Ixelles,Apartment,APARTMENT,3,227.0,0,0,0,1.0,25.0,3.0,0,GOOD
289000,Deurne,Apartment,APARTMENT,2,88.0,0,0,0,1.0,45.0,2.0,0,JUST_RENOVATED
2100000,Antwerpen,Apartment,APARTMENT,4,210.0,1,0,0,1.0,140.0,3.0,0,AS_NEW
970000,Heist,Apartment,APARTMENT,2,117.0,0,0,0,1.0,11.0,2.0,0,GOOD
439000,Aalst (9300),Apartment,APARTMENT,2,133.0,0,0,0,1.0,19.0,2.0,0,GOOD
652000,Liège,Apartment,PENTHOUSE,2,163.0,1,0,0,1.0,130.0,2.0,0,AS_NEW
199000,Vilvoorde,Apartment,SERVICE_FLAT,1,45.0,0,0,0,1.0,7.0,2.0,0,GOOD
415000,Bruxelles,Apartment,APARTMENT,1,123.0,0,0,0,1.0,5.0,2.0,0,GOOD
2125000,Knokke-Zoute,Apartment,APARTMENT,3,117.0,1,0,0,1.0,11.0,3.0,0,GOOD
194900,Berchem,Apartment,APARTMENT,2,75.0,0,0,0,1.0,3.0,2.0,0,GOOD
505000,Rixensart,Apartment,GROUND_FLOOR,2,112.0,0,0,0,1.0,21.0,3.0,0,AS_NEW
420000,Deinze,Apartment,APARTMENT,2,82.0,1,0,0,1.0,29.0,2.0,0,GOOD
425000,Brussel,Apartment,APARTMENT,1,64.0,0,1,0,1.0,11.0,2.0,0,GOOD
338000,Gent Mariakerke,Apartment,APARTMENT,2,122.0,1,0,0,1.0,19.0,2.0,0,GOOD
550000,Woluwe-Saint-Pierre,Apartment,SERVICE_FLAT,2,96.0,0,0,0,1.0,44.0,2.0,0,GOOD
330000,Etterbeek,Apartment,APARTMENT,1,83.0,0,0,0,1.0,3.0,2.0,0,GOOD
790000,Ixelles,Apartment,APARTMENT,3,193.0,0,0,0,1.0,16.0,2.0,0,AS_NEW
240000,Zeebrugge,Apartment,APARTMENT,1,51.0,0,1,0,1.0,2.0,1.0,0,GOOD
322193,Evergem,Apartment,APARTMENT,2,92.0,0,0,0,1.0,17.0,4.0,0,GOOD
355001,Tessenderlo,Apartment,PENTHOUSE,2,109.0,0,0,0,1.0,13.0,2.0,0,GOOD
317900,Antwerpen,Apartment,APARTMENT,2,80.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
185000,Eeklo,Apartment,APARTMENT,1,92.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
149000,Aalst (9300),Apartment,APARTMENT,1,60.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
474900,Hasselt,Apartment,TRIPLEX,3,244.0,0,0,0,1.0,11.0,2.0,0,GOOD
260000,Woluwe-Saint-Pierre,Apartment,APARTMENT,1,62.0,0,0,0,1.0,6.0,2.0,0,GOOD
175000,Les Bons Villers,Apartment,DUPLEX,1,75.0,0,0,0,1.0,11.0,3.0,0,GOOD
695000,Gent,Apartment,PENTHOUSE,3,156.0,0,0,0,1.0,15.0,2.0,0,GOOD
155000,Liège,Apartment,APARTMENT,2,92.0,0,0,0,1.0,35.0,2.0,0,GOOD
397000,Tongeren,Apartment,LOFT,1,148.0,0,0,0,1.0,28.0,2.0,0,AS_NEW
195000,Turnhout,Apartment,APARTMENT,2,109.0,0,0,0,1.0,3.0,2.0,0,GOOD
389000,Brussel,Apartment,APARTMENT,2,90.0,0,0,0,1.0,8.0,2.0,0,GOOD
199000,Forest,Apartment,GROUND_FLOOR,1,60.0,0,0,0,1.0,11.0,2.0,0,GOOD
345000,Kapellen,Apartment,APARTMENT,2,95.0,0,0,0,1.0,11.0,2.0,0,GOOD
435000,Nieuwpoort,Apartment,APARTMENT,2,80.0,0,1,0,1.0,11.0,2.0,0,GOOD
240000,Antwerpen (2060),Apartment,APARTMENT,2,100.0,0,0,0,1.0,9.0,2.0,0,GOOD
538500,Ingelmunster,Apartment,APARTMENT,3,190.0,0,0,0,1.0,11.0,2.0,0,GOOD
249900,Machelen,Apartment,APARTMENT,1,65.0,1,0,0,1.0,6.0,2.0,0,AS_NEW
400000,Bruxelles,Apartment,APARTMENT,2,88.0,1,0,0,1.0,7.0,4.0,0,AS_NEW
248000,Saint-Léger (Saint-Léger),Apartment,APARTMENT,2,89.0,0,0,0,1.0,11.0,3.0,0,GOOD
845000,Knokke-Heist,Apartment,APARTMENT,2,63.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
145000,Leuven,Apartment,SERVICE_FLAT,1,55.0,0,0,0,1.0,11.0,2.0,0,GOOD
184000,Westende,Apartment,APARTMENT,1,47.0,0,1,0,1.0,4.0,2.0,0,GOOD
200000,Arlon,Apartment,APARTMENT,2,127.0,0,0,0,1.0,11.0,4.0,0,GOOD
249000,Ans,Apartment,APARTMENT,2,115.0,0,0,0,1.0,37.0,2.0,0,GOOD
195000,Oostende,Apartment,APARTMENT,1,60.0,0,0,0,1.0,3.0,2.0,0,GOOD
249000,Westende,Apartment,APARTMENT,1,68.0,0,1,0,1.0,6.0,2.0,0,JUST_RENOVATED
325000,Westmeerbeek,Apartment,GROUND_FLOOR,2,140.0,0,0,0,1.0,11.0,4.0,0,GOOD
386070,Scherpenheuvel-Zichem,Apartment,APARTMENT,2,92.0,1,0,0,1.0,24.0,2.0,0,AS_NEW
155000,Marche-En-Famenne,Apartment,APARTMENT,1,63.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
135000,Bruxelles,Apartment,FLAT_STUDIO,0,23.0,0,0,0,1.0,11.0,2.0,0,GOOD
129000,Blankenberge,Apartment,FLAT_STUDIO,0,25.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
220000,Middelkerke,Apartment,GROUND_FLOOR,0,128.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
150000,Ans,Apartment,APARTMENT,2,110.0,0,0,0,1.0,15.0,2.0,0,JUST_RENOVATED
199000,Koksijde,Apartment,APARTMENT,1,38.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
239500,Gent,Apartment,FLAT_STUDIO,1,51.0,0,0,0,1.0,11.0,3.0,0,GOOD
199990,Anderlecht,Apartment,APARTMENT,2,80.0,0,0,0,1.0,17.0,2.0,0,GOOD
169000,Merelbeke,Apartment,APARTMENT,1,52.0,0,0,0,1.0,18.0,3.0,0,TO_BE_DONE_UP
355000,Zelzate,Apartment,APARTMENT,2,97.0,0,0,0,1.0,14.0,2.0,0,GOOD
329000,Berchem-Sainte-Agathe,Apartment,APARTMENT,1,145.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
124000,Andenne,Apartment,APARTMENT,1,54.0,0,0,0,1.0,11.0,3.0,0,GOOD
322500,Anderlecht,Apartment,APARTMENT,2,95.0,1,0,0,1.0,7.0,2.0,0,AS_NEW
860000,Knokke-Heist,Apartment,APARTMENT,3,102.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
198500,Marche-En-Famenne,Apartment,APARTMENT,1,73.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
595000,Knokke-Heist,Apartment,APARTMENT,2,50.0,0,1,0,1.0,11.0,2.0,0,JUST_RENOVATED
195000,Etterbeek,Apartment,APARTMENT,1,64.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
359000,Hemiksem,Apartment,APARTMENT,2,110.0,0,0,0,1.0,6.0,2.0,0,GOOD
425000,Schaarbeek,Apartment,APARTMENT,3,98.0,0,0,0,1.0,11.0,2.0,0,GOOD
426500,Anderlecht,Apartment,PENTHOUSE,3,113.0,1,0,0,1.0,28.0,2.0,0,AS_NEW
2525000,Uccle,Apartment,GROUND_FLOOR,3,301.0,1,0,0,1.0,66.0,3.0,0,AS_NEW
165200,Liège,Apartment,KOT,1,20.0,0,1,0,1.0,11.0,2.0,0,GOOD
760000,Braine-L'Alleud,Apartment,PENTHOUSE,3,175.0,1,0,0,1.0,28.0,3.0,0,AS_NEW
2995000,Knokke-Heist Knokke,Apartment,APARTMENT,3,128.0,1,0,0,1.0,11.0,3.0,0,AS_NEW
315000,Schaerbeek,Apartment,GROUND_FLOOR,1,110.0,0,0,0,1.0,18.0,2.0,0,GOOD
184900,Anderlecht,Apartment,APARTMENT,2,65.0,0,0,0,1.0,11.0,2.0,0,TO_RENOVATE
249000,Edegem,Apartment,APARTMENT,3,92.0,0,0,0,1.0,11.0,2.0,0,GOOD
325000,Antwerpen (2020),Apartment,APARTMENT,3,140.0,0,0,0,1.0,4.0,2.0,0,GOOD
189000,De Panne,Apartment,APARTMENT,2,76.0,0,1,0,1.0,11.0,2.0,0,GOOD
325000,Sint-Jans-Molenbeek,Apartment,APARTMENT,2,86.0,0,0,0,1.0,10.0,2.0,0,AS_NEW
349000,Assenede,Apartment,APARTMENT,3,224.0,0,0,0,1.0,11.0,2.0,0,GOOD
245000,Bredene,Apartment,APARTMENT,2,75.0,0,0,0,1.0,11.0,2.0,0,GOOD
135000,Roeselare,Apartment,FLAT_STUDIO,1,44.0,0,0,0,1.0,11.0,2.0,0,GOOD
149000,Namur,Apartment,APARTMENT,1,46.0,0,0,0,1.0,11.0,2.0,0,GOOD
375000,Wilrijk,Apartment,DUPLEX,2,135.0,0,0,0,1.0,11.0,2.0,0,GOOD
245000,Welle,Apartment,APARTMENT,2,91.0,0,0,0,1.0,2.0,4.0,0,GOOD
165000,Middelkerke,Apartment,FLAT_STUDIO,0,92.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
649000,Antwerpen,Apartment,PENTHOUSE,3,134.0,0,0,0,1.0,11.0,2.0,0,GOOD
1650000,Knokke-Heist,Apartment,DUPLEX,4,173.0,1,0,0,1.0,40.0,2.0,0,AS_NEW
173000,Anzegem,Apartment,APARTMENT,1,60.0,0,0,0,1.0,11.0,2.0,0,GOOD
980000,Turnhout,Apartment,PENTHOUSE,2,237.0,1,0,0,1.0,11.0,4.0,0,GOOD
229000,Borsbeek,Apartment,APARTMENT,3,101.0,0,0,0,1.0,11.0,3.0,0,GOOD
235000,Meulebeke,Apartment,APARTMENT,2,102.0,0,0,0,1.0,11.0,2.0,0,GOOD
149000,Turnhout,Apartment,APARTMENT,1,41.0,0,0,0,1.0,3.0,3.0,0,GOOD
344000,Liedekerke,Apartment,APARTMENT,2,103.0,1,0,0,1.0,13.0,4.0,0,GOOD
189000,Antwerpen,Apartment,APARTMENT,1,40.0,0,0,0,1.0,11.0,2.0,0,JUST_RENOVATED
493000,Kortrijk,Apartment,APARTMENT,3,112.0,0,0,0,1.0,13.0,2.0,0,GOOD
269000,Wilrijk,Apartment,APARTMENT,1,65.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
800000,Etterbeek,Apartment,PENTHOUSE,2,137.0,1,0,0,1.0,43.0,2.0,0,JUST_RENOVATED
433931,Kraainem,Apartment,SERVICE_FLAT,1,74.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
169900,Laeken,Apartment,GROUND_FLOOR,0,62.0,0,0,0,1.0,11.0,2.0,0,GOOD
269000,Namur,Apartment,APARTMENT,2,86.0,0,0,0,1.0,12.0,2.0,0,GOOD
269000,Merksem,Apartment,APARTMENT,3,116.0,0,0,0,1.0,11.0,2.0,0,TO_BE_DONE_UP
295000,Koksijde,Apartment,APARTMENT,2,65.0,0,1,0,1.0,5.0,2.0,0,AS_NEW
1490000,Ixelles,Apartment,LOFT,3,345.0,0,0,0,1.0,35.0,3.0,0,AS_NEW
375000,Ixelles,Apartment,APARTMENT,1,100.0,1,0,0,1.0,3.0,2.0,0,JUST_RENOVATED
259000,Harelbeke,Apartment,APARTMENT,3,111.0,0,0,0,1.0,11.0,2.0,0,GOOD
274000,Bonheiden,Apartment,APARTMENT,2,90.0,0,0,0,1.0,11.0,2.0,0,GOOD
1675000,Antwerpen,Apartment,APARTMENT,4,300.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
139000,Anderlecht,Apartment,APARTMENT,1,67.0,0,0,0,1.0,6.0,2.0,0,GOOD
335000,Zedelgem,Apartment,APARTMENT,2,81.0,0,0,0,1.0,27.0,2.0,0,GOOD
595000,Oostende,Apartment,PENTHOUSE,2,104.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
259500,Antwerpen,Apartment,APARTMENT,1,74.0,0,0,0,1.0,8.0,4.0,0,GOOD
355000,Ninove,Apartment,APARTMENT,2,115.0,0,0,0,1.0,11.0,2.0,0,GOOD
199000,Aubange,Apartment,DUPLEX,3,115.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
299000,Anderlecht,Apartment,APARTMENT,2,111.0,1,0,0,1.0,16.0,2.0,0,GOOD
810000,Woluwe-Saint-Lambert,Apartment,PENTHOUSE,3,141.0,1,0,0,1.0,11.0,2.0,0,AS_NEW
595000,Knokke-Heist,Apartment,APARTMENT,1,50.0,0,0,0,1.0,11.0,2.0,0,AS_NEW
420000,Bruxelles,Apartment,APARTMENT,3,126.0,1,0,0,1.0,11.0,2.0,0,GOOD
398000,Leuven,Apartment,APARTMENT,2,96.0,0,0,0,1.0,4.0,2.0,0,GOOD
