Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province
617000,9051,APARTMENT,APARTMENT,GOOD,3,154.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Gent,East Flanders
119000,8660,APARTMENT,APARTMENT,GOOD,1,62.0,0,0.0,0.0,0.0,2.0,0.0,1.0,De Panne,Other
229000,2150,APARTMENT,APARTMENT,GOOD,3,101.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Borsbeek,Antwerp
149000,9550,HOUSE,HOUSE,GOOD,3,135.0,0,0.0,0.0,398.0,2.0,0.0,0.0,Herzele,East Flanders
360000,9000,HOUSE,HOUSE,GOOD,2,120.0,0,1.0,0.0,52.0,3.0,0.0,0.0,Gent,East Flanders
209000,6800,APARTMENT,APARTMENT,GOOD,3,78.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Libramont-Chevigny,Luxembourg
195000,1040,APARTMENT,APARTMENT,TO_RENOVATE,1,64.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Bruxelles,Brussels Capital
765000,8300,APARTMENT,APARTMENT,AS_NEW,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
525000,6790,HOUSE,HOUSE,GOOD,4,200.0,0,1.0,0.0,187.0,4.0,0.0,0.0,Aubange,Luxembourg
805000,1150,APARTMENT,APARTMENT,AS_NEW,2,134.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital
189000,9550,HOUSE,HOUSE,TO_RENOVATE,2,114.0,0,1.0,0.0,240.0,3.0,0.0,0.0,Herzele,East Flanders
269000,9000,APARTMENT,APARTMENT,GOOD,1,76.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
742000,2600,HOUSE,HOUSE,JUST_RENOVATED,4,244.0,0,1.0,0.0,125.0,2.0,0.0,0.0,Antwerpen,Antwerp
275000,9820,APARTMENT,APARTMENT,JUST_RENOVATED,1,62.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Merelbeke,East Flanders
310000,8420,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Haan,Other
225000,9000,APARTMENT,APARTMENT,GOOD,1,35.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
550000,2018,APARTMENT,APARTMENT,AS_NEW,4,200.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
179000,4890,APARTMENT,APARTMENT,GOOD,1,107.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Thimister-Clermont,Liège
595000,9931,HOUSE,HOUSE,GOOD,3,187.0,0,1.0,0.0,538.0,4.0,0.0,0.0,Lievegem,East Flanders
189000,1831,APARTMENT,APARTMENT,GOOD,1,67.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Machelen,Flemish Brabant
495000,1090,HOUSE,HOUSE,TO_BE_DONE_UP,2,176.0,0,1.0,0.0,158.0,2.0,0.0,0.0,Jette,Brussels Capital
260000,7000,APARTMENT,APARTMENT,GOOD,2,87.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Mons,Hainaut
189000,9050,APARTMENT,APARTMENT,GOOD,1,74.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
289000,2640,APARTMENT,APARTMENT,AS_NEW,2,95.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Mortsel,Antwerp
255000,2600,APARTMENT,APARTMENT,AS_NEW,3,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
189000,9600,HOUSE,HOUSE,GOOD,3,240.0,0,1.0,0.0,260.0,2.0,0.0,0.0,Renaix,East Flanders
110000,9700,HOUSE,HOUSE,TO_RENOVATE,4,100.0,0,1.0,0.0,180.0,2.0,0.0,0.0,Oudenaarde,East Flanders
179000,5100,APARTMENT,APARTMENT,AS_NEW,1,60.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Namur,Namur
315000,1080,APARTMENT,PENTHOUSE,GOOD,3,136.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital
249000,9620,HOUSE,HOUSE,TO_RENOVATE,4,212.0,0,1.0,0.0,310.0,2.0,0.0,0.0,Zottegem,East Flanders
402380,2490,APARTMENT,PENTHOUSE,GOOD,3,126.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Balen,Antwerp
180000,1030,APARTMENT,FLAT_STUDIO,GOOD,1,41.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital
425000,1080,HOUSE,HOUSE,TO_RENOVATE,4,166.0,0,1.0,0.0,63.0,2.0,0.0,0.0,Molenbeek-Saint-Jean,Brussels Capital
580000,8300,APARTMENT,APARTMENT,AS_NEW,2,67.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
699000,8300,APARTMENT,DUPLEX,AS_NEW,4,129.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
265000,4500,HOUSE,MIXED_USE_BUILDING,GOOD,4,222.0,0,0.0,0.0,89.0,2.0,0.0,0.0,Huy,Liège
675000,6700,HOUSE,HOUSE,GOOD,4,217.0,0,0.0,0.0,387.0,3.0,0.0,0.0,Arlon,Luxembourg
210000,8430,APARTMENT,APARTMENT,JUST_RENOVATED,1,40.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
445000,8300,APARTMENT,APARTMENT,GOOD,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
314000,2830,HOUSE,HOUSE,GOOD,3,189.0,0,0.0,0.0,341.0,2.0,0.0,0.0,Willebroek,Antwerp
169000,2100,APARTMENT,APARTMENT,GOOD,1,68.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
405000,8300,APARTMENT,APARTMENT,AS_NEW,1,45.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
245000,2910,APARTMENT,APARTMENT,GOOD,2,71.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Essen,Antwerp
299000,2640,HOUSE,HOUSE,TO_RENOVATE,4,139.0,0,0.0,0.0,70.0,2.0,0.0,0.0,Mortsel,Antwerp
199000,8450,APARTMENT,APARTMENT,AS_NEW,1,64.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bredene,Other
229000,8370,APARTMENT,APARTMENT,GOOD,1,67.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
399000,9000,HOUSE,HOUSE,AS_NEW,3,200.0,0,1.0,0.0,483.0,4.0,0.0,0.0,Gent,East Flanders
425000,1200,APARTMENT,PENTHOUSE,GOOD,3,145.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital
135000,8560,HOUSE,HOUSE,TO_RENOVATE,2,140.0,0,0.0,0.0,464.0,3.0,0.0,0.0,Wevelgem,Other
360000,1081,APARTMENT,APARTMENT,GOOD,3,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Koekelberg,Brussels Capital
520000,8500,APARTMENT,APARTMENT,AS_NEW,3,112.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kortrijk,Other
220000,4102,APARTMENT,APARTMENT,GOOD,2,99.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Seraing,Liège
135000,8400,APARTMENT,APARTMENT,GOOD,2,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
299000,8560,APARTMENT,APARTMENT,AS_NEW,2,128.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Wevelgem,Other
189000,2300,APARTMENT,APARTMENT,GOOD,3,109.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Turnhout,Antwerp
165000,9340,HOUSE,HOUSE,TO_RENOVATE,2,94.0,0,0.0,0.0,0.0,4.0,0.0,0.0,Lede,East Flanders
179000,4020,HOUSE,HOUSE,TO_BE_DONE_UP,4,134.0,0,1.0,0.0,69.0,2.0,0.0,0.0,Liège,Liège
295000,2000,APARTMENT,APARTMENT,GOOD,2,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
265000,4041,HOUSE,HOUSE,GOOD,3,104.0,0,1.0,0.0,225.0,3.0,0.0,0.0,Herstal,Liège
320000,7300,APARTMENT,LOFT,AS_NEW,3,212.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Boussu,Hainaut
210000,9000,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,49.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Gent,East Flanders
179000,6040,HOUSE,HOUSE,GOOD,3,257.0,0,0.0,0.0,143.0,3.0,0.0,0.0,Charleroi,Hainaut
195000,1120,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital
215000,8870,HOUSE,HOUSE,TO_RENOVATE,4,194.0,0,0.0,0.0,289.0,3.0,0.0,0.0,Izegem,Other
318000,9880,HOUSE,HOUSE,GOOD,3,284.0,0,0.0,0.0,286.0,3.0,0.0,0.0,Aalter,East Flanders
199000,9230,APARTMENT,APARTMENT,TO_RENOVATE,2,146.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Wetteren,East Flanders
215000,2350,APARTMENT,SERVICE_FLAT,GOOD,1,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Vosselaar,Antwerp
125000,6200,HOUSE,HOUSE,GOOD,2,110.0,0,0.0,0.0,90.0,3.0,0.0,0.0,Châtelet,Hainaut
399000,9050,HOUSE,HOUSE,AS_NEW,4,180.0,0,0.0,0.0,96.0,2.0,0.0,0.0,Gent,East Flanders
165000,1500,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,54.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Halle,Flemish Brabant
175000,4040,HOUSE,HOUSE,GOOD,4,157.0,0,1.0,0.0,168.0,3.0,0.0,0.0,Herstal,Liège
345000,7500,HOUSE,APARTMENT_BLOCK,GOOD,2,160.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Tournai,Hainaut
419000,8400,APARTMENT,APARTMENT,GOOD,2,79.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Oostende,Other
220000,4480,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,3,215.0,0,1.0,0.0,150.0,3.0,0.0,0.0,Engis,Liège
229000,1800,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Vilvoorde,Flemish Brabant
295000,6791,APARTMENT,APARTMENT,GOOD,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aubange,Luxembourg
189000,6760,APARTMENT,APARTMENT,GOOD,2,90.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Virton,Luxembourg
89000,4000,APARTMENT,FLAT_STUDIO,GOOD,1,32.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
159000,9500,APARTMENT,APARTMENT,GOOD,1,63.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Geraardsbergen,East Flanders
375000,8800,HOUSE,HOUSE,GOOD,4,150.0,0,0.0,0.0,216.0,3.0,0.0,0.0,Roeselare,Other
235000,8770,HOUSE,HOUSE,GOOD,3,150.0,0,1.0,0.0,146.0,2.0,0.0,0.0,Ingelmunster,Other
224000,2880,APARTMENT,APARTMENT,AS_NEW,2,98.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Bornem,Antwerp
575000,2018,APARTMENT,APARTMENT,JUST_RENOVATED,3,200.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
215000,7800,APARTMENT,APARTMENT,AS_NEW,2,83.0,0,0.0,0.0,0.0,1.0,0.0,1.0,Ath,Hainaut
265000,1030,APARTMENT,GROUND_FLOOR,GOOD,2,96.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Schaerbeek,Brussels Capital
229269,8800,APARTMENT,APARTMENT,GOOD,2,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other
239000,1000,APARTMENT,APARTMENT,GOOD,3,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
140000,8200,APARTMENT,KOT,GOOD,1,18.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Brugge,Other
275000,9100,APARTMENT,APARTMENT,GOOD,4,160.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Niklaas,East Flanders
157000,2650,APARTMENT,GROUND_FLOOR,TO_BE_DONE_UP,1,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Edegem,Antwerp
352000,2900,APARTMENT,DUPLEX,GOOD,3,131.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Schoten,Antwerp
230000,1030,APARTMENT,APARTMENT,GOOD,1,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital
245000,2200,HOUSE,HOUSE,GOOD,3,154.0,0,1.0,0.0,167.0,2.0,0.0,0.0,Herentals,Antwerp
154000,1070,APARTMENT,APARTMENT,GOOD,1,46.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
375000,1160,HOUSE,HOUSE,TO_RENOVATE,2,140.0,0,1.0,0.0,90.0,2.0,0.0,0.0,Auderghem,Brussels Capital
169000,2235,HOUSE,HOUSE,TO_RENOVATE,3,128.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Hulshout,Antwerp
169000,8370,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
69500,8420,APARTMENT,APARTMENT,GOOD,1,30.0,0,0.0,0.0,0.0,2.0,0.0,1.0,De Haan,Other
400000,2018,APARTMENT,APARTMENT,GOOD,4,125.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
289000,1030,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,98.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Schaerbeek,Brussels Capital
214900,2180,APARTMENT,APARTMENT,GOOD,2,73.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp
239000,2660,APARTMENT,APARTMENT,GOOD,3,113.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
289000,8370,APARTMENT,APARTMENT,GOOD,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
215000,4000,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
249900,8370,APARTMENT,APARTMENT,AS_NEW,1,50.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other
310000,9340,HOUSE,HOUSE,GOOD,3,195.0,0,1.0,0.0,220.0,2.0,0.0,0.0,Lede,East Flanders
249000,8870,APARTMENT,APARTMENT,GOOD,2,111.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Izegem,Other
361000,9890,APARTMENT,APARTMENT,AS_NEW,2,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gavere,East Flanders
253000,8450,APARTMENT,APARTMENT,GOOD,2,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bredene,Other
159000,9500,HOUSE,HOUSE,TO_BE_DONE_UP,2,66.0,0,0.0,0.0,50.0,2.0,0.0,0.0,Geraardsbergen,East Flanders
135000,5650,HOUSE,HOUSE,GOOD,2,107.0,0,1.0,0.0,114.0,2.0,0.0,0.0,Walcourt,Namur
185000,4800,APARTMENT,LOFT,GOOD,2,87.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Verviers,Liège
320000,8434,APARTMENT,APARTMENT,GOOD,2,88.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
305000,1420,APARTMENT,APARTMENT,GOOD,3,95.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Braine-l'Alleud,Walloon Brabant
475000,8500,HOUSE,HOUSE,GOOD,3,167.0,0,1.0,0.0,199.0,2.0,0.0,0.0,Kortrijk,Other
270000,1120,APARTMENT,APARTMENT,TO_RENOVATE,2,100.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Bruxelles,Brussels Capital
139000,1090,APARTMENT,APARTMENT,TO_RENOVATE,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Jette,Brussels Capital
268162,8660,HOUSE,HOUSE,GOOD,3,108.0,0,0.0,0.0,120.0,3.0,0.0,0.0,De Panne,Other
239500,2100,APARTMENT,APARTMENT,GOOD,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
159000,4500,APARTMENT,APARTMENT,GOOD,2,91.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Huy,Liège
200000,1080,APARTMENT,APARTMENT,GOOD,1,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital
419000,2180,APARTMENT,PENTHOUSE,AS_NEW,2,103.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
645000,9000,APARTMENT,APARTMENT,JUST_RENOVATED,2,146.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
249000,1000,APARTMENT,APARTMENT,GOOD,2,83.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
239000,8800,HOUSE,HOUSE,TO_RENOVATE,4,211.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Roeselare,Other
195000,2060,APARTMENT,APARTMENT,GOOD,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
269000,2300,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Turnhout,Antwerp
343543,2800,APARTMENT,APARTMENT,GOOD,2,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mechelen,Antwerp
169000,1190,APARTMENT,APARTMENT,TO_RENOVATE,1,57.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Forest,Brussels Capital
245000,2430,HOUSE,HOUSE,TO_BE_DONE_UP,3,110.0,0,0.0,0.0,261.0,2.0,0.0,0.0,Laakdal,Antwerp
329000,3000,APARTMENT,APARTMENT,JUST_RENOVATED,1,59.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant
329000,2020,HOUSE,HOUSE,GOOD,3,120.0,0,1.0,0.0,77.0,2.0,0.0,0.0,Antwerpen,Antwerp
415000,2300,HOUSE,HOUSE,AS_NEW,3,142.0,0,1.0,0.0,141.0,2.0,0.0,0.0,Turnhout,Antwerp
235000,8800,HOUSE,HOUSE,TO_RESTORE,3,165.0,0,1.0,0.0,240.0,3.0,0.0,0.0,Roeselare,Other
220000,1190,APARTMENT,APARTMENT,TO_RENOVATE,2,75.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Forest,Brussels Capital
276500,9300,APARTMENT,APARTMENT,GOOD,2,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders
199000,3800,APARTMENT,APARTMENT,GOOD,2,118.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Sint-Truiden,Limburg
279000,8660,APARTMENT,APARTMENT,GOOD,2,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Panne,Other
180000,6850,APARTMENT,APARTMENT,GOOD,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Paliseul,Luxembourg
350000,8660,APARTMENT,APARTMENT,AS_NEW,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Panne,Other
580000,3680,APARTMENT,APARTMENT,GOOD,3,242.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Maaseik,Limburg
399000,2960,HOUSE,HOUSE,GOOD,4,174.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Brecht,Antwerp
125000,2060,APARTMENT,FLAT_STUDIO,AS_NEW,1,31.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Antwerpen,Antwerp
304000,8810,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Lichtervelde,Other
219000,2100,APARTMENT,APARTMENT,GOOD,2,88.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp
12500,4100,HOUSE,CHALET,TO_BE_DONE_UP,1,24.0,0,0.0,0.0,0.0,4.0,0.0,0.0,Seraing,Liège
249000,1700,APARTMENT,DUPLEX,GOOD,1,52.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Dilbeek,Flemish Brabant
179000,2100,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,2,76.0,0,0.0,0.0,501.0,2.0,0.0,0.0,Antwerpen,Antwerp
155000,1090,APARTMENT,APARTMENT,GOOD,1,50.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Jette,Brussels Capital
224000,9880,APARTMENT,APARTMENT,GOOD,1,61.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalter,East Flanders
249000,9300,HOUSE,HOUSE,JUST_RENOVATED,3,102.0,0,0.0,0.0,53.0,2.0,0.0,0.0,Aalst,East Flanders
239000,9300,HOUSE,HOUSE,GOOD,4,120.0,0,1.0,0.0,60.0,2.0,0.0,0.0,Aalst,East Flanders
475000,9600,APARTMENT,APARTMENT,GOOD,4,173.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Renaix,East Flanders
219000,4000,APARTMENT,PENTHOUSE,GOOD,2,79.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège
160000,5580,HOUSE,CHALET,GOOD,2,97.0,0,1.0,0.0,378.0,4.0,0.0,0.0,Rochefort,Namur
285000,2940,APARTMENT,APARTMENT,AS_NEW,2,96.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Stabroek,Antwerp
290000,8000,HOUSE,HOUSE,AS_NEW,3,125.0,0,1.0,0.0,70.0,4.0,0.0,0.0,Brugge,Other
595000,8790,APARTMENT,PENTHOUSE,GOOD,2,151.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Waregem,Other
375000,9000,APARTMENT,APARTMENT,GOOD,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
239000,1000,APARTMENT,APARTMENT,GOOD,1,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
745000,1160,APARTMENT,PENTHOUSE,AS_NEW,2,270.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Auderghem,Brussels Capital
445000,1150,APARTMENT,GROUND_FLOOR,AS_NEW,3,120.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital
317500,1880,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kapelle-op-den-Bos,Flemish Brabant
385000,3793,HOUSE,HOUSE,GOOD,3,127.0,0,0.0,0.0,476.0,3.0,0.0,0.0,Fourons,Limburg
195500,6800,APARTMENT,APARTMENT,GOOD,1,56.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Libramont-Chevigny,Luxembourg
180000,3740,HOUSE,HOUSE,GOOD,2,136.0,0,0.0,0.0,88.0,3.0,0.0,0.0,Bilzen,Limburg
695000,1050,APARTMENT,APARTMENT,AS_NEW,2,150.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital
495000,1050,APARTMENT,APARTMENT,GOOD,3,106.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital
299000,8301,APARTMENT,APARTMENT,GOOD,2,74.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
163000,4000,APARTMENT,APARTMENT,GOOD,2,68.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège
415000,1853,APARTMENT,APARTMENT,TO_BE_DONE_UP,4,175.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Grimbergen,Flemish Brabant
230000,9000,APARTMENT,APARTMENT,GOOD,1,58.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
300000,1060,APARTMENT,APARTMENT,TO_RENOVATE,4,130.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Saint-Gilles,Brussels Capital
255000,3550,APARTMENT,SERVICE_FLAT,AS_NEW,1,83.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Heusden-Zolder,Limburg
419000,2000,APARTMENT,APARTMENT,GOOD,2,80.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Antwerpen,Antwerp
225000,9660,HOUSE,HOUSE,GOOD,3,98.0,0,1.0,0.0,98.0,2.0,0.0,0.0,Brakel,East Flanders
579000,2060,APARTMENT,APARTMENT,GOOD,4,129.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
249000,8400,APARTMENT,APARTMENT,GOOD,2,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
462300,8830,HOUSE,HOUSE,GOOD,3,149.0,0,1.0,0.0,420.0,3.0,0.0,0.0,Hooglede,Other
233000,1050,APARTMENT,FLAT_STUDIO,AS_NEW,1,47.0,0,0.0,0.0,0.0,4.0,0.0,1.0,Ixelles,Brussels Capital
453400,8501,HOUSE,HOUSE,GOOD,3,180.0,0,1.0,0.0,419.0,3.0,0.0,0.0,Kortrijk,Other
289000,1800,APARTMENT,TRIPLEX,GOOD,2,84.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Vilvoorde,Flemish Brabant
265000,1500,APARTMENT,GROUND_FLOOR,GOOD,2,83.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Halle,Flemish Brabant
219000,1160,APARTMENT,GROUND_FLOOR,GOOD,1,66.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Auderghem,Brussels Capital
295000,1420,HOUSE,BUNGALOW,GOOD,2,95.0,0,1.0,0.0,307.0,4.0,0.0,0.0,Braine-l'Alleud,Walloon Brabant
279000,8211,APARTMENT,APARTMENT,GOOD,4,170.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Zedelgem,Other
272500,9500,APARTMENT,APARTMENT,AS_NEW,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Geraardsbergen,East Flanders
275000,6200,HOUSE,HOUSE,GOOD,4,215.0,0,0.0,0.0,494.0,2.0,0.0,0.0,Châtelet,Hainaut
310000,2520,APARTMENT,APARTMENT,GOOD,2,100.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Ranst,Antwerp
399000,9550,HOUSE,HOUSE,GOOD,3,154.0,0,1.0,0.0,342.0,3.0,0.0,0.0,Herzele,East Flanders
379000,2610,HOUSE,HOUSE,GOOD,4,251.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Antwerpen,Antwerp
595000,9000,APARTMENT,APARTMENT,AS_NEW,2,129.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
189000,4100,HOUSE,HOUSE,GOOD,3,156.0,0,0.0,0.0,156.0,2.0,0.0,0.0,Seraing,Liège
550000,8300,APARTMENT,APARTMENT,GOOD,2,89.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
259000,9400,APARTMENT,APARTMENT,GOOD,2,88.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Ninove,East Flanders
265000,3300,APARTMENT,GROUND_FLOOR,AS_NEW,2,85.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Tienen,Other
